cusno,age,region,product_20,product_21,price_20,price_21,quantity_20,quantity_21,amount_20,amount_21,age_group,married
1449,61,10,20,30,36468.02684770501,81209734.611639,180789.9909455049,149677.18221469334,3570719054.996369,12155244245073.178,6,1.0
1449,61,10,20,30,45188.863329439904,77771488.87793961,150407.6000815267,125006.1370984289,3042092632.39617,9721913401024.656,6,1.0
1452,45,9,30,20,14039.171111865857,70419838.38627705,171630.34985162385,157671.3098484496,2409547849.556348,11103188157680.434,4,1.0
1452,45,9,30,20,2099.943885885953,67089305.1864924,166430.68698861115,175005.30557885443,349495103.5655328,11740984355235.125,4,1.0
1452,45,9,20,30,40742.804818082026,78472388.40571171,190680.46581946645,169665.15886370014,3017781105.608482,13314030245269.059,4,1.0
1452,45,9,20,30,47542.3155392558,76355399.00616632,164257.73144461022,166507.41159396555,3428900100.3630447,12713739849741.203,4,0.0
1452,45,9,30,20,10491.094914542557,70366024.33556905,154603.3933034188,156556.8079946957,1621958873.2565196,11016280161253.77,4,1.0
1454,46,6,20,10,34459.20885504727,70361791.12170252,145127.04591789722,94129.911955416,5000963185.800856,6623149203311.2295,4,0.0
1454,51,6,20,10,25028.437216243878,75614514.32861163,159139.21004704546,100714.28321332837,3983005727.3051243,7615461611130.067,5,0.0
1454,51,6,30,30,48212.95678156295,73507041.31874067,179252.64986133925,91999.02729641528,2276601900.2784576,6762576300761.549,5,0.0
1454,32,6,30,30,36049.318429661085,83551946.97344154,180303.65008171924,91654.95468856218,2579959690.015997,7657949913991.935,3,1.0
1454,53,6,30,20,1050.4422538716228,62018886.033946365,183904.51657652223,97650.98893924072,193181074.88981324,6056205554124.928,5,0.0
1454,46,6,30,10,11443.675280154688,81557641.23085253,155915.7685595356,87001.48053815374,1784249426.451077,7095635536283.742,4,0.0
1454,57,6,30,20,13950.963204951531,85028445.73602015,146794.27031670575,88485.72049720719,2047921463.8860707,7523803283709.428,5,1.0
1454,49,6,30,10,14457.585259988193,81686734.37751874,156505.41974432234,85604.7695736548,2262690449.60378,6992774073611.839,4,0.0
1454,56,6,20,30,36134.68761764076,69114844.89067242,155597.37995224586,95539.86126756824,3663977033.885637,6603222692384.34,5,1.0
1454,38,6,30,20,4870.0050629421285,66967262.3245132,156777.3396553675,73753.1935752953,763506437.8762375,4939049461427.401,3,0.0
1457,29,2,30,10,6087.417785795677,80932253.64875312,150798.17499268058,171423.0612144317,917971492.5159727,13873654671452.121,2,0.0
1457,29,2,20,10,28334.898898566847,84502540.91805267,149858.76488312357,189685.87022869897,4246232952.027406,16028938010577.064,2,0.0
1457,29,2,10,20,47106.997828628904,93015966.91133296,196275.0598694296,161874.08762334817,7234819863.330912,15056874778175.566,2,0.0
1457,29,2,30,30,37977.68915050844,63366377.31424919,179994.077817913,193521.70082752185,957432638.2660302,12262769113132.0,2,1.0
1457,29,2,30,30,40626.48293325043,74304852.53577118,145725.2086467688,187404.35249332796,1714788826.815392,13925052776578.416,2,0.0
1457,29,2,30,30,39423.731232229366,78807267.70508148,176397.84777507203,196288.5546074031,2424976012.5679064,15468964670389.12,2,0.0
1457,29,2,20,10,26996.913216868787,73515581.26977623,175722.92966653872,160504.35631363525,4743976682.421483,11799571050728.172,2,1.0
1457,29,2,30,10,11162.28464815101,58973169.749440685,160721.2697058301,160149.922864566,1794016561.4687254,9444548586451.883,2,0.0
1457,29,2,30,20,14637.817542501307,74094672.207693,196038.3934316289,187077.73894585465,2869574234.3772707,13861463744549.463,2,0.0
1457,29,2,30,10,2147.2898559110345,83052844.04881555,156641.9772645106,156068.92905727492,336355728.7899305,12961968425859.512,2,0.0
1457,29,2,10,30,38038.66864015109,69065531.41305289,146720.33246924207,188396.55093674187,7316377990.974011,13011707906832.363,2,0.0
1457,29,2,20,10,30362.25827750139,87643699.47652504,164862.69693421322,142801.6252361887,5005603784.642018,12515662726959.877,2,0.0
1457,29,2,30,10,8325.146872881798,70462783.28932063,149009.0114491289,172068.6979474361,1240521905.6969237,12124439374345.76,2,0.0
1457,29,2,10,10,41019.251348765734,78178778.3444431,159555.59895776352,119223.36488511934,7254854277.828136,9320737016832.406,2,0.0
1457,29,2,10,30,39402.52193869977,84711681.33493607,186107.4064076616,203213.05253798628,8637129047.51811,17214519349697.516,2,1.0
1467,33,4,20,20,46872.009175978725,73885155.95971954,134095.94208461192,173508.49285838686,4138141565.7527485,12819702055177.797,3,0.0
1467,33,4,30,20,2165.4954846293367,69576177.95365667,152903.2506797946,150458.60386007084,331111298.9322428,10468334596827.023,3,1.0
1467,33,4,10,30,47549.81104807043,81941938.36334237,182691.12142414783,166736.94606832575,7353531085.183216,13662748557622.69,3,1.0
1467,33,4,20,30,36610.468874814134,74831094.44565634,155314.4201259419,181916.91178575507,3884859217.6282034,13613041607101.97,3,1.0
1467,33,4,30,20,10477.035687792268,68097729.07808843,182845.77623797875,185931.72811829555,1915681723.0073826,12661528448420.488,3,0.0
1467,33,4,20,30,49591.84231388972,65198112.35029683,166359.33207309223,163035.6764808833,5714470474.067643,10629618352307.275,3,1.0
1467,33,4,30,10,1402.715901569919,56734813.30194214,163226.59293434705,179343.62471296513,228960537.46808878,10175027064983.652,3,0.0
1467,33,4,30,10,2106.4585878333805,79345073.08140306,164132.4378158153,181273.213762365,345738183.1791524,14383136393675.65,3,0.0
1467,33,4,30,10,14544.083410575351,71606403.5019935,204225.0134719048,132590.6162964851,2970265630.461258,9494337171104.107,3,1.0
1467,33,4,20,20,43571.32304962131,66618128.85820195,166431.65291628585,166305.72194809874,3846097271.1615224,11078976014594.746,3,1.0
1469,54,10,20,30,45429.66971934882,85454599.67056176,150170.7546160854,130606.52255567316,4962441184.388665,11160928099359.244,5,1.0
1469,54,10,10,30,44638.40939060505,72518370.2901081,144786.59702975978,124329.14529349533,6619596625.839128,9016146996246.346,5,1.0
1469,54,10,20,20,35184.00204472137,82005325.81710576,170086.8871748352,121733.3315186786,4251187832.545949,9982781513990.988,5,1.0
1469,54,10,10,20,45008.04893645531,69864941.80243532,162866.79961204604,103232.23057360874,6549222606.994869,7212313781160.76,5,1.0
1469,54,10,30,30,49506.85839956192,82257738.60213774,137873.9135352512,118488.12953809647,1277961617.5284467,9746565587000.977,5,0.0
1469,54,10,20,10,24244.267581944405,77842911.94304635,135614.91170593334,130774.8523687668,3287884207.5004125,10179895317306.8,5,0.0
1469,54,10,30,20,5537.073812649571,77608366.09289302,145577.70489420593,144956.8900927373,806074497.4753349,11249867394004.414,5,1.0
1469,54,10,20,20,37326.98603207153,67293447.97556609,171071.67205294338,151855.49404103289,4067679358.8654423,10218879788054.133,5,1.0
1469,54,10,30,10,5583.808899347029,79987976.89630856,152802.59913884092,142320.7334817368,853220512.9148166,11383947541602.85,5,0.0
1469,54,10,30,10,14357.049592196461,70391497.8859153,175712.90382690908,122054.38482447992,2522718874.231781,8591590971339.069,5,0.0
1469,54,10,20,10,20707.098439203248,71092991.49862456,148858.1678710837,123743.60174011828,3082420735.585972,8797302826519.412,5,0.0
1469,54,10,30,10,13429.751459986948,84782486.34299664,163306.77170646854,127788.09473981518,2193169355.750701,10834192397075.941,5,1.0
1469,54,10,30,10,11737.162580944447,59921736.91234063,128518.76256411483,130717.0100208488,1508445610.9168127,7832790284437.096,5,0.0
1469,54,10,30,10,11411.596172493802,83546545.8985435,183846.2956703372,137045.09430804607,2097979683.9987838,11449644261777.395,5,0.0
1469,54,10,20,20,47736.14603925817,69891152.65577696,166366.2301645348,127965.16899814148,2823197869.2742295,8943633161071.404,5,1.0
1470,65,2,20,20,42772.317237421645,82810744.80028874,143432.71722492497,155377.47248948505,4546365751.17695,12866924222040.63,6,1.0
1470,65,2,30,10,1234.5566818119569,82647731.97385532,136437.73740263685,147059.81022563527,168440120.36173046,12154159779654.332,6,0.0
1470,65,2,30,20,7889.898136955278,88952997.03120653,157547.18517326686,119489.06302493684,1243031242.7811062,10628910268518.857,6,0.0
1470,65,2,30,10,13844.72980429131,73334634.85402194,172224.22222667903,121650.11772946644,2384397822.482593,8921166963639.201,6,0.0
1470,65,2,30,20,1643.1653909697195,75305990.19024925,173013.4360264759,121942.21204297944,284289690.2514588,9182979023885.904,6,1.0
1470,65,2,20,10,30784.42287728103,69762688.97771667,163926.7898444358,145200.82560605905,5046391619.48629,10129600036063.176,6,1.0
1470,65,2,10,10,44161.27163304744,79899896.70070286,166915.26458286753,134059.61792645033,5843465326.274551,10711349624059.074,6,0.0
1470,65,2,30,10,8033.652995303358,63476516.21451317,157462.25723631616,123263.48659986247,1264997134.4937592,7824336705813.597,6,0.0
1470,65,2,30,20,4226.3600459868885,81329683.5459336,148378.0464338358,119109.23684292364,627099047.149551,9687116539832.635,6,0.0
1470,65,2,10,20,43194.36438655383,75749363.8897005,135106.65796230768,146644.27464013704,6240417962.070444,11108210522056.92,6,0.0
1470,65,2,30,10,1043.674078060576,68859176.1277799,230301.83686274453,135879.58657868105,240360057.26338208,9356556384391.316,6,0.0
1472,55,9,30,20,12539.118231139393,69092139.07059681,171612.42044682932,136042.77445445058,2151868429.9147964,9399486292156.736,5,1.0
1472,55,9,10,20,35390.78244060251,82317170.7122433,169611.44417840484,114715.08805796842,6258761771.896851,9443021486937.809,5,1.0
1472,55,9,30,10,8972.952073540591,64581143.99971179,186046.95110528023,106228.02362620854,1669390375.6960292,6860327290608.96,5,0.0
1472,55,9,30,20,3218.286951126435,69172745.46952115,159141.34503493377,132185.95816331645,512162514.110637,9143665638675.86,5,1.0
1472,55,9,10,30,36567.902490660155,65090120.93435127,122056.1276729312,135956.36481727802,4297092667.472644,8849416227751.406,5,1.0
1472,55,9,30,10,4506.419766081715,71594189.63415776,145792.09620060187,125545.79374660293,657000384.0568792,8988349365265.148,5,0.0
1472,55,9,10,30,35556.52159116372,56151546.44753581,172135.75976080645,133852.5501465602,7998414193.782624,7516027686675.692,5,1.0
1472,55,9,10,10,48509.474127271715,59380707.95530272,177323.94380821142,134957.85050582764,7283007076.439756,8013892707161.955,5,0.0
1472,55,9,20,10,18624.972307819746,66942009.93472152,195878.0588949868,158766.90148466043,3648223422.6286144,10628175496491.092,5,0.0
1473,37,7,30,30,40034.54124998029,76166978.2302408,183320.72881196084,171778.37158025574,2172631135.7224035,13083839488579.555,3,1.0
1473,37,7,30,20,5191.610113736161,74899173.51632696,180046.493762456,129630.9344756461,934731197.9599012,9709249854375.03,3,0.0
1473,37,7,30,20,14889.951373789634,65421813.06619566,160976.98836386524,158396.98246383783,2396939529.037053,10362617776998.67,3,0.0
1473,37,7,30,10,1654.1556388125946,87285573.83527966,126479.71354221489,178585.20000537243,209217131.35125643,15587911660957.121,3,0.0
1473,37,7,20,20,39530.3556189025,80106459.41839755,146797.6631381506,174609.69640761087,4226574400.049476,13987364559334.996,3,0.0
1473,37,7,30,10,6602.207624562573,88169023.78106906,170960.9353791915,156279.0112119418,1128719591.0628476,13778967856027.654,3,0.0
1473,37,7,20,10,29859.42980767096,73182883.71318597,176002.91282860888,155180.59416949056,5255346621.551477,11356563377648.932,3,0.0
1473,37,7,30,10,12332.37181362462,62861592.99744342,178806.5900033639,167814.48117023348,2205109350.647819,10549085614400.35,3,1.0
1473,37,7,10,30,37193.87884888805,66920950.96615794,152087.1808130321,179813.76962528465,6423695388.977463,12033308460133.695,3,0.0
1473,37,7,20,10,23777.83352058558,55742288.60661398,145823.44468770185,138575.1914581805,3467365591.182494,7724498315978.685,3,1.0
1473,37,7,20,10,29533.810105351928,73808217.21615644,192005.95087261967,185968.00542331405,5670667292.16948,13725966939539.322,3,0.0
1473,37,7,30,10,9691.559709174006,70289814.73585299,147528.69409627348,190246.8597882163,1429783147.650501,13372416528591.523,3,0.0
1473,37,7,20,30,42003.372154992736,75887954.58388881,127579.50749573507,171845.12358089676,2252313307.561234,13040974933769.854,3,1.0
1473,37,7,30,30,38179.76684116693,72933727.3528678,150485.76483537967,170939.52942540147,876191330.3910108,12467257032939.754,3,1.0
1474,58,4,20,10,27152.98351752268,76253526.20949629,152852.48246965196,152142.50926618197,4150400937.110884,11601402817907.338,5,0.0
1474,58,4,20,20,46508.11068207664,77593125.7468173,160577.5383910959,159386.86174523854,2700861379.493655,12367324805788.879,5,0.0
1474,58,4,20,20,43147.664780869556,83689144.9689883,200948.2911289085,125380.18713798496,4154025586.388695,10492960657629.705,5,0.0
1474,58,4,20,30,46574.71236922631,79180460.8678936,166939.49242575042,138880.5551388857,5480587232.759526,10996626361485.88,5,1.0
1474,58,4,30,10,5070.47314266116,56404163.1930909,178031.24592042805,135024.8889649048,902702650.9940345,7615965872305.469,5,0.0
1474,58,4,20,10,26065.897490432464,73861054.34668191,189720.545965789,126277.24903100404,4945236302.973137,9326970753428.475,5,0.0
1474,58,4,30,10,4239.132597075968,75884951.86263064,107580.86749837478,118147.33500477269,456049562.2340711,8965604829535.271,5,1.0
1474,58,4,30,10,1360.3285875320169,72999864.87112375,180026.90353832042,108088.65266139033,244895743.40804607,7890457038383.324,5,0.0
1477,75,5,20,10,27202.13304268517,67916432.8164198,148513.14919469022,119292.3689000883,4039874442.9821157,8101912157914.413,7,1.0
1477,75,5,10,30,42619.67142876859,82711950.54786207,169351.88174282765,131644.3134950993,6546054265.517564,10888557947713.906,7,0.0
1477,75,5,30,30,42150.17419476416,69367439.71959859,152855.34340767466,151324.98983026965,962134351.0251731,10497027110120.1,7,1.0
1477,75,5,10,20,48231.54804512134,74560253.71264875,163064.99863417362,110349.21143856276,7004469619.091641,8227665201849.961,7,0.0
1477,75,5,30,20,13094.899954741493,74245437.25369781,152119.88473127695,129134.70072005191,1991994671.6828797,9587662319585.66,7,0.0
1477,75,5,10,30,38651.13848026201,66491258.97093789,192091.7425535913,124686.14767293847,7593175363.425453,8290538935009.957,7,0.0
1477,75,5,30,20,1187.7866109892107,89056366.7381585,173989.36169876857,120166.7572392933,206662234.2803563,10701614802437.768,7,0.0
1477,75,5,10,10,49377.42137023682,79987940.18374304,152175.7844348859,149668.03300771248,6447803974.294969,11971637671639.385,7,1.0
1477,75,5,20,10,23945.138552191267,89181132.83815843,162254.64040080525,114532.72219520668,3885209845.1332526,10214157912406.623,7,0.0
1477,75,5,30,10,12459.970261019716,64755723.5296,159167.58011308583,159195.17926866363,1983223314.7275226,10308799015966.691,7,1.0
1477,75,5,20,20,38469.31810760556,76271133.00193918,150709.08522021538,140995.06096989338,3078144638.546488,10753853047851.262,7,1.0
1477,75,5,20,10,27906.357339130253,84649229.9845563,148764.9195306329,138983.6581542061,4151487003.948799,11764859643190.346,7,0.0
1478,78,8,30,10,5047.353941475643,69042331.20213452,171587.50641129617,114074.55363952872,866062876.7930329,7875973114116.002,7,0.0
1478,78,8,30,20,5386.168979208224,69927696.22816283,186732.7346670578,143673.62096382337,1005774062.866427,10046765322758.447,7,1.0
1478,78,8,30,20,8625.906472080756,63172092.97906965,187654.5933660877,125794.73345407617,1618690971.4322186,7946716598038.183,7,0.0
1478,78,8,30,10,7650.636123259558,62877295.35442586,169748.5341420034,158323.0742530866,1298684267.1771696,9954926701232.023,7,1.0
1478,78,8,30,10,2768.1215878344947,73340144.08138491,154950.08255384388,114996.91887786618,428920668.5540323,8433890599418.038,7,0.0
1479,43,3,30,10,6536.254466530455,76743985.44676042,186723.2779567521,260545.1109524661,1220470859.5500286,19995270203160.637,4,0.0
1479,43,3,20,10,32450.14722056069,79234534.30367836,159133.46454173565,257565.47832377595,5163904352.097197,20408080727688.55,4,1.0
1479,43,3,30,10,13113.728194764799,71632669.79144156,175768.16555613937,262995.7211445065,2304975948.395632,18839085649306.477,4,0.0
1479,43,3,30,10,14270.82229043277,64208760.24228088,152217.76850615683,224463.56947666957,2172272723.7975984,14412527515654.033,4,1.0
1479,43,3,30,30,47470.30515126947,75977289.03068158,163093.54718810678,177384.4638364191,808922112.5087734,13477190678452.1,4,1.0
1479,43,3,30,20,8595.720583494167,80601002.00199427,183753.93927161564,215983.41146664388,1579497518.0951638,17408479380020.516,4,1.0
1479,43,3,20,10,25716.450232800315,82015229.91699418,189245.295875483,213038.0824893993,4866717233.173429,17472367316443.656,4,0.0
1479,43,3,30,10,9675.460221712407,70830175.16563888,192278.5708693204,202431.0370066324,1860383663.9338193,14338225810141.7,4,0.0
1479,43,3,30,20,6732.628712933472,80795636.50335352,159560.02554368754,239208.07918778685,1074258409.411829,19326969014721.832,4,0.0
1479,43,3,20,10,23336.472783014182,75047985.41595054,193849.775581456,185840.03861531784,4523770011.850055,13946920507702.059,4,0.0
1480,58,5,30,20,3821.3671612314997,62785099.5289936,142372.52788509097,142249.6219960556,544057702.7216026,8931156674984.066,5,0.0
1480,58,5,20,10,15917.016079003457,77005066.07715313,172151.63089964827,132978.28463640335,2740140277.05637,10240001595252.717,5,1.0
1480,58,5,10,10,46008.221191430945,79639898.26921044,156346.39590091497,130798.1322550609,6738662787.058543,10416749946595.783,5,0.0
1480,58,5,30,10,10110.648041257102,93486709.38288452,175172.42502899378,158321.4488331436,1771106736.0016525,14800951276141.316,5,0.0
1480,58,5,30,10,13278.838406335748,71091798.97387221,160952.6286009769,133304.66124888128,2137263946.2673457,9476868179785.602,5,0.0
1480,58,5,30,20,3854.598360082452,87594731.43497913,159994.5567178325,129960.64727622342,616714755.946676,11383867995276.842,5,1.0
1480,58,5,30,10,2465.8915967246135,73926125.23680839,141841.4328362083,130557.2432123353,349765597.2981847,9651591112287.553,5,0.0
1480,58,5,30,30,38917.77273280142,76660061.40371424,160962.9638453265,106644.49609451118,2046239444.6947722,8175373618973.391,5,1.0
1480,58,5,30,30,49380.805081007806,88250902.03683835,154932.47036437382,118780.5219096834,1832736872.606345,10482488202936.002,5,1.0
1480,58,5,20,20,45064.86485348793,72317252.3110109,172519.5060117477,129803.19403146088,4534646962.890724,9387010333548.26,5,1.0
1480,58,5,30,10,3036.5096014329947,69551608.84602071,125974.13478319412,122018.05144088028,382521669.80138314,8486551785969.739,5,0.0
1480,58,5,20,30,49698.767771877545,65529586.09465364,159789.1058779075,140599.00446374356,2427377660.786326,9213394567829.477,5,1.0
1480,58,5,20,20,38433.05662239191,73702276.90194881,164825.05059028786,128704.29934029216,3445395918.142763,9485799908449.52,5,0.0
1480,58,5,20,10,32137.840518196652,66602592.50961144,174984.76634516293,116587.98068181572,5623632513.914751,7765061768869.424,5,0.0
1480,58,5,30,30,37364.82786385253,75476338.74402612,165789.4719279985,135866.390140325,1192510269.160286,10254697686159.182,5,1.0
1482,75,10,30,20,3363.3435587276354,82122405.47936557,133856.40860932638,144922.0618668121,450205089.6905923,11901348327532.045,7,0.0
1482,75,10,30,20,2589.0118682056227,79022976.2506933,185700.48957815825,111362.51154619672,480780771.44944626,8800197105132.662,7,0.0
1482,75,10,30,10,3217.410460550846,74883091.75745974,173193.18542610997,129182.51157397153,557233566.4860885,9673585867652.814,7,0.0
1482,75,10,30,30,45122.09060841612,71318070.69747537,180037.19001520632,156791.11120549485,531697511.99074596,11182039553689.205,7,1.0
1482,75,10,20,10,33285.28752639607,70647587.27569753,183978.0962617673,127020.70796443356,6123763832.631898,8973706551738.209,7,0.0
1482,75,10,30,30,45848.24796817578,70353018.64482181,180347.61384711228,148603.29127922363,1081786122.143725,10454690122049.105,7,1.0
1482,75,10,30,20,5183.342051413555,80636197.11434989,180124.9119971184,165143.98656530242,933649030.8618299,13316583052929.275,7,0.0
1482,75,10,30,20,8774.329566877263,69508349.34100664,169161.70745571118,143545.8313268827,1484280571.3120885,9977633790314.178,7,0.0
1482,75,10,30,10,7099.836280157075,73551580.0971791,191186.72633189504,145802.58752746234,1357394455.8956504,10724010694902.113,7,0.0
1482,75,10,20,30,40692.18353287018,89192756.47665006,137846.16218814306,126751.58423193888,3860903658.952344,11305323185428.922,7,1.0
1484,56,6,30,30,45244.360812928135,66488608.99603828,167246.32898330045,80112.72664184391,667211153.8868535,5326583757296.059,5,0.0
1484,47,6,20,30,37608.595971192626,74650226.76144575,188171.215331637,80699.89926964941,4047017004.0825863,6024265780105.158,4,1.0
1484,50,6,20,10,19667.290140353965,80020646.9678387,150212.16066655028,95118.47193358083,2954266146.43851,7611441662717.346,5,0.0
1484,58,6,30,10,3474.306013780513,84257743.74450621,142917.72172126465,103924.64294790104,496539900.05199957,8756455934243.551,5,0.0
1484,59,6,20,30,41182.54043664661,73347398.06088042,124312.90406464368,118738.89785123793,2796170455.853738,8709189206004.967,5,0.0
1484,50,6,20,30,36998.96443069075,76643737.84830515,145452.22406886518,86996.32895608798,3308498269.579443,6667723830275.325,5,1.0
1484,33,6,30,10,6511.552793009672,71231615.25716056,170659.9618999393,93607.36807112614,1111261351.564474,6667804027677.873,3,0.0
1484,30,6,20,10,25931.750115074465,69101983.54213585,174216.5623698775,92631.62876449768,4517740361.2829485,6401029286365.557,3,0.0
1484,41,6,20,10,33778.17029845285,62057266.69149914,163807.45612758235,100122.66609530873,5533116149.233821,6213338991740.492,4,0.0
1484,45,6,30,30,39837.879049516254,71061753.99046344,190296.7764645285,97340.45893275068,1179402802.3545904,6917183745997.938,4,1.0
1484,32,6,20,10,32999.43984712147,81675277.60815868,171870.95563050747,93764.2376469834,5671645261.796215,7658220139534.732,3,0.0
1484,36,6,30,20,13208.71395847414,79295475.2421701,161739.66588125183,96791.5578357189,2136372982.3646345,7675132578013.322,3,0.0
1489,29,1,20,30,41289.83178685761,76574947.57778877,153576.8232283753,186959.77544721885,5238019715.730645,14316435004025.943,2,1.0
1489,29,1,30,20,13780.488487886696,62795130.53979011,143770.65561689125,171566.38340438216,1981229864.6244926,10773533442117.857,2,0.0
1489,29,1,30,10,1839.3190735665385,64815519.34513852,184930.50239891448,148449.6220086671,340146200.3465659,9621839347081.264,2,0.0
1489,29,1,30,20,12315.479606143252,82734031.95836087,172925.89033218892,164293.11694693108,2129665275.7602372,13592631988026.115,2,0.0
1489,29,1,30,30,47560.93534783222,68738018.29580055,193569.3756437724,161276.75157260607,1123840767.7217898,11085844300285.076,2,1.0
1489,29,1,20,30,36210.26004402582,73788901.87305902,145181.3797814477,172509.0312495263,2228221415.601501,12729251979087.77,2,1.0
1489,29,1,30,30,35820.31924297827,78180310.65303436,149564.66047577804,171688.88925470214,2001871905.891454,13422690697607.025,2,1.0
1489,29,1,10,10,48970.963110780554,87309351.34634534,150879.71882565625,159595.73841897093,5736063607.09528,13934200399001.357,2,0.0
1490,55,10,30,30,37688.38908342138,83344834.06751116,177371.63755353814,126896.74325606608,2490343714.1815314,10576188010384.393,5,1.0
1490,55,10,20,20,48586.43825522794,84865200.43165779,162295.52534852733,142407.2962658751,2705399418.045062,12085423740533.963,5,0.0
1490,55,10,30,30,38818.73841049943,61469132.20397581,165826.45769084783,146571.01105434148,242312196.0065199,9009592855769.717,5,1.0
1490,55,10,10,20,44069.51940890845,73063333.45021196,154418.74812065202,130899.82039662015,6807645395.221311,9563977226211.115,5,1.0
1490,55,10,20,10,33503.54390584199,65550390.66033994,165934.7343263416,127429.19107914834,5559401657.006811,8353033256769.278,5,1.0
1490,55,10,10,10,45162.675492191345,74150450.21909833,170636.4655301169,127514.59731211442,6313685423.269279,9455264800200.31,5,0.0
1490,55,10,30,10,10987.10942005514,77636482.4156483,124573.55423979009,135251.48079290235,1368703271.2777476,10500449210268.557,5,0.0
1490,55,10,20,10,21570.72608349428,78693158.38248432,158863.05900302512,140518.7150856633,3426791530.5402446,11057861501939.291,5,0.0
1490,55,10,30,20,2288.040300498503,78494001.73180439,179436.98410746135,120095.45101069432,410559051.03778094,9426772539615.27,5,0.0
1491,53,3,10,10,47636.93253397137,87624078.76300944,169835.20354643872,136609.2313103691,7144353630.147494,11970258044093.957,5,0.0
1491,53,3,20,20,36280.6351988821,78565212.50352855,169777.60176107415,159171.53857556166,3876762122.1908164,12505345752702.594,5,1.0
1491,53,3,30,10,7067.056400030007,72546023.76334257,203070.36290420307,141969.66712282886,1435109707.8185644,10299334844766.578,5,0.0
1491,53,3,30,20,7461.325347977454,82684654.73743288,143597.6299846764,127323.17980633998,1071428636.5141534,10527673162359.307,5,0.0
1491,53,3,30,20,8833.7476060948,65451009.58213592,138362.67242596773,163015.7664648274,1222260926.3157713,10669546492928.65,5,1.0
1491,53,3,30,30,37057.74163680578,72907474.59275253,158205.82548601786,148494.49819886955,1639193437.3110101,10826358854597.62,5,1.0
1491,53,3,30,20,6182.8840190825495,89883600.587551,139025.36191302142,142472.49681156743,859577688.4191879,12805940998122.06,5,0.0
1491,53,3,20,20,42197.00863708431,84739295.66290453,179874.53229660654,120092.9066782024,5265763173.151889,10176588326021.795,5,1.0
1491,53,3,30,10,11127.328137355342,68239811.60195272,147924.08922614186,112378.10237200356,1645999880.2387106,7668660534050.479,5,0.0
1491,53,3,20,20,45080.916615136775,92934796.51459804,172555.87093998957,149237.46700857542,4863332335.1631775,13869353628795.994,5,0.0
1491,53,3,30,20,12393.76335379321,69768130.824804,133767.2065392097,114648.06976570652,1657879102.3449447,7998781530225.067,5,0.0
1491,53,3,20,10,30263.008709836133,80198693.23468082,160540.7894449811,134750.27338731388,4858447309.257432,10806795838678.56,5,0.0
1491,53,3,30,10,6347.289988168134,90469408.84669644,190056.22441943624,130099.37819605989,1206341970.4465237,11770013836720.326,5,0.0
1491,53,3,30,20,11434.923092987787,72447221.15585679,152859.89859886872,139637.8152591867,1747941184.4799755,10116371683802.973,5,0.0
1491,53,3,30,20,7104.746676747205,54287172.95651032,161039.6963783344,132303.11345795196,1144146247.6683502,7182362002976.646,5,0.0
1491,53,3,20,30,41155.381388913695,81175719.76395231,159706.06202377556,149528.5332270173,3948993733.6479325,12138086309951.188,5,1.0
1491,53,3,30,10,7801.486098095819,60513100.3449652,166115.80486716898,130099.60785367104,1295950142.3452165,7872730624889.818,5,0.0
1492,77,3,10,20,41593.403993994616,67740838.1040582,169043.485550845,118369.8461145565,6695617626.287002,8018472582048.455,7,1.0
1492,77,3,30,10,8826.01043722143,72700799.78016588,169142.94633167848,133272.88060627886,1492857409.7057784,9689045009083.031,7,0.0
1492,77,3,20,10,32913.04341822218,74680352.3423383,217572.20454036823,129047.4124744873,7160963414.635456,9637306232461.773,7,0.0
1492,77,3,30,10,14508.996005317616,67678035.64060125,137397.14856761904,152530.51972813206,1993494679.7096157,10322965950439.953,7,0.0
1492,77,3,20,10,30684.88216771707,60266066.3491232,177113.2172588739,133512.40425078853,5434698201.933819,8046267413008.98,7,0.0
1492,77,3,30,10,9897.070952251199,74847663.03450915,172669.87596043688,114528.30305868818,1708926013.6968575,8572175835250.837,7,0.0
1492,77,3,10,10,39889.986001576995,84184503.2508773,175843.98014516925,109653.22988109912,7169609515.77858,9231102687394.586,7,0.0
1493,33,10,30,20,7221.744318045558,87689647.72758257,162782.98517759293,94448.75193025803,1175577098.280776,8282177785074.161,3,0.0
1493,37,10,30,30,40490.40602684514,79666540.71616733,185411.57254305083,92914.22905269382,635613264.5092725,7402155211937.7295,3,1.0
1493,55,10,20,10,20010.569421041208,73389193.2707102,167190.27842848815,97100.45142072176,3345572673.0164704,7126123795988.556,5,0.0
1493,34,10,20,20,48145.2554208035,64674099.40503148,154076.8900978833,74829.59749555466,2693446698.0517454,4839536826865.996,3,1.0
1493,55,10,30,30,35012.61742094662,83379426.32535121,165487.2793303229,88432.22744780385,1982295691.5155916,7373428393270.861,5,1.0
1493,43,10,30,30,35688.470098579026,81187151.37114803,215813.3905555296,107459.63817774318,2466806794.975277,8724341911025.234,4,1.0
1493,51,10,20,10,17263.128353014206,82065166.12660208,169107.2160522496,86130.34594549207,2919319576.130889,7068301148558.515,5,1.0
1493,43,10,20,20,47184.72927105555,69922601.99994539,146002.8258686401,96344.99476029366,2658827535.910167,6736692723310.837,4,1.0
1493,30,10,20,10,22044.5013444282,69690896.09248295,165383.6935190123,108965.1268004255,3645801054.1263685,7593877329552.683,3,0.0
